_id,mmsi,shipCallSigns,shipName,shipSize,shipType,shipWidth
64c118f0031fca34f8339a4c,373468000,HPJJ,THE LOVING,189,"Cargo ship, No additional information",32
64c119a3031fca34f833aa50,256828000,9HA2940,AFALES,292,"Cargo ship, General",45
64c119c8031fca34f833ad7b,413299230,@@@@@@@,PING FENG YUAN 36,85,"Cargo ship, General",14
64c11a09031fca34f833b3cd,413072000,BPBC,XIN CHI WAN,280,"Cargo ship, Category X",40
64c11a50031fca34f833baef,477871700,VRVC7,SITC ANHE,147,"Cargo ship, Category Y",24
64c11a6b031fca34f833bd58,477455700,VRSL3,MORESBY CHIEF,186,"Cargo ship, General",32
64c121fb031fca34f8346fd3,413254810,BOLW8,ZHONG XING101,76,Tug,17
64c125f9031fca34f834cb9e,412556000,BRUV,AN QIANG SHAN,199,"Cargo ship, General",32
64c1299e031fca34f835235b,994121667,,GH11 WING BUOY,4,,4
64c12cd5031fca34f8357239,352089000,3EHB,BAO DAT THANH 89,200,"Cargo ship, General",32
64c12ce9031fca34f835740e,574366000,XVTL,THANH THANH DAT 66,79,"Cargo ship, General",13
64c12da6031fca34f835856e,413226020,BOEK4,HAI XUN 1111,64,Law enforcement vessel,10
64c12f02031fca34f835a5ca,413525260,BJVP,QIONG YIN 11 HAO,0,"Vessel, Towing",0
64c12f46031fca34f835abdd,563136700,9V7085,SEA CREDENCE,190,"Cargo ship, General",32
64c1318f031fca34f835dfb5,413800287,1234567,1,26,"Vessel, Fishing",6
64c131c4031fca34f835e491,413226880,BOEP5,HAI WEI 2,58,"Tanker, General",12
64c136c5031fca34f83652fd,636018041,D5NX5,ALLY,290,"Cargo ship, General",47
64c1392f031fca34f83682da,371272000,3ERH2,SUNNY KINDIA,289,"Cargo ship, General",45
64c13b40031fca34f836abb0,413478240,BOEM,DA DE,180,"Cargo ship, General",28
64c13cef031fca34f836cd7a,412522361,00688,QIONGLINYU00688,53,"Vessel, Fishing",7
64c13e2e031fca34f836e7aa,412366190,BHNR4,HUA JUN YOU 159,125,"Tanker, General",17
64c13edc031fca34f836f452,574005640,XVKK7,HAIAN DELL,172,"Cargo ship, General",27
64c13efe031fca34f836f710,352002206,3E4143,THYME,229,"Cargo ship, General",32
64c1428f031fca34f83741e2,354552000,3FBB,NAVIOS CORAL,229,"Other types of ship, General",35
64c144d6031fca34f8377365,881116008,,,0,"Vessel, Fishing",0
64c14554031fca34f8377eba,410999888,,99988,126,"Vessel, Fishing",16
64c146b8031fca34f8379e6e,994121661,,DZCF BUOY,16,,16
64c14721031fca34f837a87a,357997000,3ESI7,NORD TREASURE,185,"Cargo ship, General",32
64c147b1031fca34f837b5d5,574001390,3WBA7,VIET THUAN 189,158,"Cargo ship, Reserved for future use",24
64c148d4031fca34f837d267,538002411,V7IM8,MARYLISA V,190,"Cargo ship, General",32
64c14920031fca34f837d97a,413450890,BKRE6,RUN JI 9,95,"Tanker, General",16
64c14b26031fca34f8380c00,477848700,VRNM3,CSCL EAST CHINA SEA,335,"Cargo ship, General",49
64c14bd2031fca34f8381d2d,414842000,BPHH3,ZHONG GU CHANG SHA,228,"Cargo ship, General",40
64c14cb4031fca34f83832c1,413335860,BOXK9,HAI TENG WEI YE,147,"Cargo ship, General",21
64c14e4e031fca34f83859f9,457422000,JVZC7,JIAN YANG HUI,97,"Cargo ship, General",15
64c15346031fca34f838d9e9,995741994,,SHIP WRECK PHU LONG ,0,,0
64c153cf031fca34f838e78a,538003172,V7OW2,ROYAL PERIDOT,128,"Tanker, General",20
64c15415031fca34f838ef02,563059300,9V2842,COSL STRIKE,0,"Other types of ship, No additional information",0
64c15527031fca34f8390ab5,574560719,1234567,TAU GHE A21 GOI 77,33,"Vessel, Fishing",9
64c1572b031fca34f8394050,994121614,,WEATHER 1,13,,10
64c160b3031fca34f83a33c8,413443840,BLTH4,HUA RUI 56,100,"Cargo ship, General",16
64c16243031fca34f83a5ba7,352001525,3E2534,EVER OPTIMA,195,"Cargo ship, General",33
64c162b0031fca34f83a664a,413305460,BSEZ,HAI YANG SHI YOU 760,85,"Other types of ship, General",20
64c162e4031fca34f83a6bff,352001381,3E2137,SH OLIVIA,108,"Tanker, General",18
64c16331031fca34f83a7356,413395920,@@@@@@@,ZHANFENGYUNWEI002,40,"Passenger ship, General",11
64c163aa031fca34f83a7fa6,636020688,5LAF7,XH NAVIGATOR,289,"Cargo ship, General",45
64c163c1031fca34f83a81e7,370020000,3FFE4,BELLE STELLA,180,"Cargo ship, General",32
64c16602031fca34f83abd1a,477219100,VRMQ8,SHANDONG HENG CHANG,295,"Cargo ship, General",46
64c16d1d031fca34f83b85f1,636021310,5LDI3,ASKVIKEN,250,"Tanker, General",44
64c178a1031fca34f83c993a,574913000,XVYW,PETROLIMEX 15,160,"Tanker, Category X",26
64c17c7c031fca34f83cf5bc,354202000,H3RF,MSC ORNELLA,294,"Cargo ship, General",32
64c18091031fca34f83d53a4,574569368,1234567,HUONG-BIEN+B25-L -GE,26,"Vessel, Towing",6
64c18198031fca34f83d6e24,574568657,1234567,TAU RAP-B25 GOI81TAM,26,"Vessel, Fishing",6
64c1854d031fca34f83dc3ba,538003949,V7UH2,SKY GLOBE,190,"Cargo ship, General",32
64c185f6031fca34f83dd36e,413350260,BHQI,YANG SHUN 66,86,"Tanker, General",15
64c18ff6031fca34f83ecafd,413506760,BMNV,HANG JUN LUN,135,"Cargo ship, General",20
64c19055031fca34f83ed44f,994136626,,HONGXIANG538 SHIPWRE,0,,0
64c194f8031fca34f83f419f,431027000,7KIL,ONE THESEUS,304,"Cargo ship, General",40
64c198fc031fca34f83f9ca5,352148000,H9CX,EVER CHAMPION,121,"Cargo ship, General",18
64c19973031fca34f83fa6d3,311032500,C6YH3,MACURU ARROW,225,"Cargo ship, General",32
64c19dfc031fca34f84009f6,414278000,BPMD4,ZHONG  ZHE  6,225,"Cargo ship, General",32
64c1c5e2031fca34f843cf41,413247290,BOKS8,LIAN HE HAI GONG1500,118,Not available / no ship,32
64c1cdd8031fca34f844af13,311000144,C6AT2,GLOBAL PRIME,190,"Cargo ship, General",32
64c1e355031fca34f846f481,457396000,J V XU7,MV EL JOY,47,"Cargo ship, General",8
64c1ebd7031fca34f847d9da,413296580,BOTK9,HUA HONG 15,94,"Tanker, Category Y",15
64c1fadd031fca34f84961ef,370714000,3FKE4,POAVOSA WISDOM,169,"Cargo ship, General",27
64c2089f031fca34f84aae3e,538009231,V7A4483,CL HUAIYANG,183,"Tanker, No additional information",32
64c211ca031fca34f84b8ed9,416043000,BHBV,CHINA STEEL HARMONY,300,"Cargo ship, General",50
64c2136a031fca34f84bb422,357178000,3ELS,GREEN CLARITY,172,"Cargo ship, Category OS",27
64c21713031fca34f84c073d,413387320,BPBG9,DA AN 78,99,"Tanker, General",17
64c218c2031fca34f84c3253,353865000,3FMC6,SAKIZAYA ORCHID,229,"Cargo ship, General",32
64c2194c031fca34f84c4070,412461270,BXNF,NAN HAI SI HAO,65,"Other types of ship, General",64
64c2195e031fca34f84c42a0,538009291,V7A4553,FIVOS,190,"Cargo ship, General",32
64c21a3c031fca34f84c58db,995746986,,HOANG THINH 68 WRECK,0,,0
64c21a3c031fca34f84c58e2,995746987,,E2                  ,0,,0
64c21a3e031fca34f84c5920,995746919,,CBD4                ,2,,1
64c21a44031fca34f84c59cb,995746917,,CBD2                ,2,,1
64c21a60031fca34f84c5cb2,995746988,,QUE BAC-0345 WRECK  ,0,,0
64c21a86031fca34f84c6095,995746916,,CBD1                ,2,,1
64c21a8c031fca34f84c613c,995746918,,CBD3                ,2,,1
64c21aa1031fca34f84c635b,995746985,,PLCBD               ,0,,0
64c21adb031fca34f84c6948,995741998,,SHIP WRECK SHUN AN X,0,,0
64c21bcb031fca34f84c8297,232016910,MDNH4,BERGE MAWSON,292,"Cargo ship, General",45
64c21bce031fca34f84c82fe,353163000,3EWE5,BELLEVUE,245,"Cargo ship, No additional information",43
64c21bf8031fca34f84c8707,413286680,BORE2,GUO ZHAN,152,"Other types of ship, Category Z",23
64c21c76031fca34f84c9470,636023015,5LLN6,SINAR SABA,172,"Cargo ship, No additional information",28
64c21edb031fca34f84cd399,574005670,XVLE7,NHA BE 11,110,"Tanker, General",17
64c22039031fca34f84cf617,412469570,BMTY,W111,0,Not available / no ship,0
64c221db031fca34f84d1c2b,372160000,3FKN3,NAVIOS ETOILE,292,"Cargo ship, General",45
64c22203031fca34f84d1ff2,574274000,XVOG,LONG TAN 239,169,"Cargo ship, General",27
64c2220d031fca34f84d20d5,636019420,D5UL2,ESL DOLPHIN,292,"Cargo ship, General",45
64c22210031fca34f84d210e,477300600,VRNF2,KSL SEATTLE,292,"Cargo ship, General",45
64c2238b031fca34f84d46ed,351157000,3EIT9,TRUONG LONG 01,229,"Cargo ship, General",32
64c22e9f031fca34f84e5bc2,477435400,VRIK7,MAGSENGER 6,254,"Cargo ship, General",43
64c2300f031fca34f84e7dd4,314643000,8PBL9,EAGLE TRADER,178,"Cargo ship, General",26
64c235c6031fca34f84f071c,352980854,3E3571,SAEHAN WALLABY,123,"Tanker, Category Y",20
64c23a44031fca34f84f7813,413436910,BOED6,CHENG JI HAN SHENG,58,"Cargo ship, No additional information",14
64c23b40031fca34f84f8f42,563116800,9V6900,PG AMBITION,210,"Cargo ship, General",32
64c24746031fca34f850a841,413260330,BOMU6,ZHONG HENG TONG,127,"Cargo ship, General",18
64c248b0031fca34f850c958,574906000,XVXT,PHUC HOANG 25,80,"Cargo ship, General",13
64c24bff031fca34f85113f6,574682000,3WBT9,VOSCO UNITY,190,"Cargo ship, General",32
64c24e5d031fca34f8514b3a,413536010,BPPT6,XIN KUA XIANG,156,"Cargo ship, General",23
64c250c5031fca34f85181de,477347900,VROH6,SITC KEELUNG,172,"Cargo ship, Category X",28
64c251e5031fca34f8519b0c,414094000,BVJB7,YU QIANG,229,"Cargo ship, General",32
64c255f2031fca34f851fa4e,412520199,@@@@@@@,QIONGSANSHAYU00402,1022,"Vessel, Fishing",126
64c2573c031fca34f8521c4f,412000568,1116688,QIONGLINYU00568,26,"Vessel, Fishing",6
64c257e0031fca34f8522cbe,370496000,3ETB2,GENCIANA,199,"Cargo ship, General",32
64c2582c031fca34f852349f,413279680,@@@@@@@,ZHE HUA 5,43,Port tender,9
64c25db9031fca34f85294f9,413524280,BOFF4,YANG GANG TUO 5,36,Tug,10
64c25dc0031fca34f85295a1,412523360,,QIONG YIN 3 HAO,36,"Vessel, Towing",10
64c25dd8031fca34f8529842,477241900,VRBZ9,KING LOONG,225,"Cargo ship, General",32
64c25ec0031fca34f852af54,412520147,@@@@@@@,QIONGSANSHAYU00121,60,"Vessel, Fishing",9
64c25fba031fca34f852ca2d,413060010,BTTB,HAI XUN 11502,33,Search and rescue vessel,6
64c2604d031fca34f852d97e,412705750,BQKR,XIA GANG TUO 22,40,Tug,11
64c260b7031fca34f852e525,413201520,BPIM4,HUADE868,97,"Cargo ship, General",16
64c26126031fca34f852f14c,574295000,,THANH THANH DAT 36,79,"Cargo ship, General",13
64c26604031fca34f8537305,574000520,XVID,PHUC HOANG 28,79,"Vessel, Sailing",13
64c266d5031fca34f8538998,370236000,HO3021,ON PEACE,250,"Tanker, General",44
64c2685f031fca34f853b424,636020607,D5ZY8,AE JUPITER,225,"Cargo ship, General",32
64c268d5031fca34f853c0c3,412604888,1234567,412604888,26,"Vessel, Fishing",6
64c26924031fca34f853c9df,412520144,0,QIONGSANSHAYU00004,55,"Vessel, Pleasure craft",9
64c26b1c031fca34f8540677,574003080,XVRL9,THANH THANH DAT 999,154,"Cargo ship, General",26
64c26b9a031fca34f85415a0,413318120,@@@@@@@,AO XING 5001,40,"Vessel, Towing",12
64c26d00031fca34f8544319,636022566,5LJK7,PAROSHIP,292,"Cargo ship, General",45
64c26e02031fca34f8546069,412520091,46069,YU ZHENG 46069,38,Not available / no ship,7
64c26fc2031fca34f85493a5,351754000,HOSL,AFRICAN CHEETAH,199,"Cargo ship, General",36
64c27083031fca34f854ab30,413483780,@@@@@@@,WZ122,0,Not available / no ship,0
64c270cb031fca34f854b423,413309680,BOUQ6,ZHEN YU YONG SHENG,139,"Cargo ship, General",22
64c270de031fca34f854b68e,574002680,3WPL9,NHA BE 08,105,"Tanker, General",17
64c27268031fca34f854e462,477133100,VRMZ4,SODA PHOENIX,170,"Cargo ship, General",27
64c272c6031fca34f854ef89,371368000,3EQR4,VIET DRAGON 68,225,"Tanker, General",34
64c272d3031fca34f854f0df,565626000,9V3934,ASIATIC NEPTUNE,149,"Cargo ship, Category X",22
64c275a7031fca34f85543c9,413253390,@@@@@@@,HAI KAN  8,37,"Vessel, Engaged in dredging or underwater operations",22
64c2765d031fca34f8555662,867421404,L3OL3CL,"L3O,3CF3SL 3L<2LL3_L",0,"Cargo ship, General",0
64c276d6031fca34f85564e2,413297260,BQIZ,HUA DE 809,140,"Cargo ship, General",20
64c276df031fca34f8556606,412377000,BOCL8,WEI LUN JU LONG,229,"Cargo ship, General",32
64c277da031fca34f85587d3,564633000,9V3114,CAPRICORN SIGMA,292,"Cargo ship, General",45
64c2781e031fca34f85590a2,994131647,,BEI SHUI DAO 4,6,,6
64c278a6031fca34f855a232,563018800,9V5206,MEDI KAZAHAYA,229,"Cargo ship, General",32
64c27933031fca34f855b447,373483000,3FLL4,GRACE MILD,225,"Cargo ship, General",32
64c27938031fca34f855b4ed,312692000,V3MW9,AKIMOTO,117,"Cargo ship, General",16
64c279ab031fca34f855c3d9,477010200,VRQQ9,GUANG HENG HAI,300,"Cargo ship, General",50
64c279bd031fca34f855c639,999993004,,ATON 3004,2,,2
64c279d6031fca34f855c972,538009888,V7A5300,GENEVE,225,"Cargo ship, No additional information",32
64c27aaa031fca34f855e574,413208750,BRGM,HUA JUN YOU 116,110,"Tanker, General",16
64c27ac0031fca34f855e859,412300650,BPFT9,WANZUAN 3,102,"Other types of ship, No additional information",55
64c27ac3031fca34f855e8d8,574001540,3WHL9,THINH AN 93,92,"Tanker, General",16
64c27b27031fca34f855f6c8,994121927,,XUWENDONG 2 CF,6,,6
64c27b4f031fca34f855fc11,574003420,3WSM7,BLUE OCEAN 01,97,"Tanker, General",16
64c27b5c031fca34f855fe38,412461240,BXNG,W114,0,Not available / no ship,0
64c27c38031fca34f8561d89,311000203,C6AZ8,NIGHTLIFE,292,"Cargo ship, General",45
64c27cfe031fca34f8563ad7,413026000,BMTV,HAIYANGSHIYOU931,88,"Other types of ship, General",66
64c27d6b031fca34f8564b39,413305720,BFBN5,ZHONGGANGTUO 701,60,Tug,14
64c27d6f031fca34f8564bdd,440052000,D7DK,ST CHERRY,110,"Cargo ship, General",19
64c27d73031fca34f8564c61,576327000,YJVH3,HOKUETSU USHAKA,210,"Cargo ship, No additional information",36
64c27e4c031fca34f8566b7d,538008660,V7A2632,GOLDEN SAINT,300,"Cargo ship, General",49
64c27e5f031fca34f8566e71,574004040,3WWC7,LADY LINN,97,"Tanker, General",16
64c27efe031fca34f8568738,413483810,NBF,WZ11-4NB,0,Not available / no ship,0
64c27f7a031fca34f85699e9,413396760,BQSK,JL 16,57,"Other types of ship, General",56
64c27fc6031fca34f856a570,636017280,A8ZF4,DIAS,225,"Cargo ship, General",32
64c28053031fca34f856bbad,413291710,WZ112C,WZ11-2WHPC,0,Not available / no ship,0
64c280d7031fca34f856d005,413393960,BPCM2,SHENG HANG HUA 6,120,"Tanker, Category Y",18
64c28121031fca34f856dacd,477620500,VRPW7,HERUN CHINA,292,"Cargo ship, Reserved for future use",45
64c28167031fca34f856e4ce,351563000,3FVV7,AEGEAN EXPRESS,166,Not available / no ship,27
64c28286031fca34f8570f40,414159000,BPZM6,RUI TONG 21,200,"Cargo ship, General",32
64c2835d031fca34f8572f64,538007698,V7EP2,SEAMAX STRATFORD,334,"Cargo ship, Category OS",42
64c2837c031fca34f85733f5,357314000,3FGU5,OCEAN ROAD,291,"Cargo ship, General",45
64c283ce031fca34f8573fe1,259741000,LAEV7,CARMENCITA,185,"Cargo ship, General",32
64c284b2031fca34f8576099,413492130,@@@@@@@,CHANGYUAN719,80,"Cargo ship, General",18
64c284cd031fca34f85764a3,235093069,2FPB8,BERGE TOWNSEND,292,"Cargo ship, General",45
64c2872b031fca34f857bd8a,412705860,BQLL,FANG ZHOU 31,94,"Cargo ship, General",16
64c28889031fca34f857ee2c,999992217,,ATON 2217,10,,10
64c2899b031fca34f85811d7,636019187,D5TI7,HONG RUN 6,225,"Cargo ship, General",32
64c28b79031fca34f85851c8,351399000,HOMP,AMIS FORTUNE,189,"Cargo ship, General",32
64c28bc0031fca34f8585b0f,477664100,VRTQ2,ITG UMING 3,229,"Cargo ship, General",32
64c28ca7031fca34f8587aab,355201000,3FAA7,GREAT DOLPHIN,115,"Tanker, No additional information",18
64c29276031fca34f8593f9a,563139900,9V7425,EG COURAGE,204,"Cargo ship, No additional information",37
64c293c4031fca34f8596e0a,574012268,3WDC7,VTT 08,77,"Cargo ship, General",13
64c2941c031fca34f8597a94,574567550,1234567,TIENDATC30 2TY,26,"Vessel, Fishing",6
64c294d5031fca34f85995c1,574144134,3WFG,HOANG PHUONG LUCKY,102,"Cargo ship, General",17
64c29783031fca34f859f606,994131696,,PO YIN SHI,4,,4
64c29a43031fca34f85a5817,574564455,1234567,RAP-GE>: B7>G0I>99:,26,"Vessel, Fishing",6
64c29b2e031fca34f85a776b,413219170,BOSN5,XIELIFANGZHOU,147,"Cargo ship, General",24
64c29bf9031fca34f85a946e,994121707,,YUE DIAN 8,40,,40
64c29c24031fca34f85a9a8c,413359040,BHWG,ZHENGYANGGONG1008,61,"Cargo ship, General",20
64c29c37031fca34f85a9d1a,477736800,VRUK5,SHANDONG INNOVATION,299,"Cargo ship, General",50
64c29da6031fca34f85ad071,574246000,XVKO,NASICO NAVIGATOR,134,"Cargo ship, General",20
64c29f6f031fca34f85b0e58,538004676,V7YJ8,ARUNA CENGIZ,197,"Cargo ship, No additional information",32
64c29f8c031fca34f85b1255,574002270,3WMN9,TRUONG HAI STAR 3,133,"Cargo ship, General",19
64c2a0f8031fca34f85b42d3,574000048,1234567,RPP GHE A38GO678,26,"Vessel, Fishing",6
64c2a17b031fca34f85b5451,413219810,BOBS2,TIEJIANFENGDIAN01,105,"Other types of ship, No additional information",42
64c2a561031fca34f85bdb23,636016197,D5EY7,PEACEFUL SEAS,199,"Cargo ship, General",32
64c2a609031fca34f85bf0a4,574248000,3WHC,THANH BA,92,"Cargo ship, General",18
64c2a64b031fca34f85bf98c,995741528,,DT LO MUC,4,,4
64c2a87e031fca34f85c4012,636018787,D5RJ7,BEAVER,229,"Cargo ship, General",32
64c2aa28031fca34f85c738f,636019932,D5WV6,CIELO D'ITALIA,245,"Cargo ship, General",44
64c2aadd031fca34f85c8970,574003940,XVCL7,HOANG NGUYEN SUMMIT,41,Tug,10
64c2ac5a031fca34f85cb9f8,413259020,BOMP5,DA LI JI 599,159,"Cargo ship, General",24
64c2adbd031fca34f85ce7b2,353707000,HOCC,RIZHAO EXPRESS,203,"Cargo ship, General",38
64c2add0031fca34f85ce9fc,357097000,3FCB6,NASCO GEM,189,"Cargo ship, General",33
64c2af03031fca34f85d0de6,352001690,3E2710,AFRICAN TIGER,180,"Cargo ship, General",30
64c2afd2031fca34f85d24ee,574000003,,HON DAU,24,,24
64c2b023031fca34f85d2d40,995741529,,DT HON GOI,4,,4
64c2b078031fca34f85d3749,574005410,XVXP7,PRIME,145,"Cargo ship, General",22
64c2b18d031fca34f85d57e5,574255000,3WOQ,SAR 411,41,Search and rescue vessel,7
64c2b2ac031fca34f85d7965,574003050,CSB8004,CSB8004,90,Law enforcement vessel,14
64c2b357031fca34f85d8ed0,636016971,D5IQ9,ARAGONA,200,"Cargo ship, General",32
64c2b396031fca34f85d96bb,352001544,3E2548,HPC UNITY,170,"Cargo ship, General",27
64c2b556031fca34f85dca5f,375095000,J8B6268,KUMZHA,30,Tug,10
64c2b572031fca34f85dcd86,413389830,@@@@@@@,XIN TIAN 16,110,"Cargo ship, General",24
64c2b5ae031fca34f85dd442,574002900,XVAO9,HAI NAM 39,171,"Cargo ship, General",27
64c2b5e1031fca34f85dd9ad,413337490,BOXN5,ZHUO MEI 23,109,"Cargo ship, General",20
64c2b83a031fca34f85e22cf,574128286,@@@@@@@,BACH LONG VY- 63408,59,Not available / no ship,9
64c2b8d3031fca34f85e3617,413489590,0000000,YUEDONGGUANGONG0663,82,"Other types of ship, General",19
64c2b98b031fca34f85e4d4c,412018470,BSSZ,TIAN JING HAO,127,"Vessel, Engaged in dredging or underwater operations",23
64c2b9f0031fca34f85e5a28,248289000,9HA4595,ATHERINA,190,"Cargo ship, General",32
64c2bcc4031fca34f85eb019,413556320,BQUG,ZHEN XIN QUN WANG,126,"Cargo ship, General",21
64c2be58031fca34f85edd07,413393560,@@@@@@@,XIN TIAN 18,110,"Cargo ship, General",24
64c2bf0f031fca34f85ef1da,412016760,00009,BAN QIAN  BO  9 HAO,60,"Other types of ship, General",34
64c2bf6f031fca34f85efc9b,563105400,9V5910,LADY WYNN,292,"Cargo ship, General",45
64c2bfa9031fca34f85f0307,563088600,9V6444,LOWLANDS YELLOW,240,"Cargo ship, General",39
64c2c09e031fca34f85f1e63,413217750,BHBO,SHUN DA FAZHAN,185,"Cargo ship, General",30
64c2cc76031fca34f8607e19,414225000,BQNS,HUA YANG LONG,228,"Cargo ship, General",43
64c2d05e031fca34f860ed8b,414137000,BOXA6,GUO DIAN 11,225,"Cargo ship, General",32
64c2d362031fca34f861412d,574922809,1234567,TAULUOI F5F3 <G143,26,"Vessel, Fishing",6
64c2d377031fca34f86143b8,352001293,3E4035,GREEN POWER,235,"Cargo ship, General",43
64c2d510031fca34f8617487,994136676,,WRECK               ,0,,0
64c2d9be031fca34f8620354,413346490,BTKA4,REN JIAN XIA MEN,180,"Cargo ship, General",32
64c2dbff031fca34f862465b,413226570,@@@@@@@,LIAN HUA TUO 9,37,Tug,10
64c2dd4c031fca34f8626c37,352800000,3EZG3,TAN BINH 256,177,"Cargo ship, General",26
64c2e0e5031fca34f862ce95,538005599,V7FI2,LETO,225,"Cargo ship, No additional information",32
64c2e2e1031fca34f86306bb,994131821,,HD7 WIND TOWER,0,,0
64c2e4b6031fca34f8633d09,413510620,BQPC,BEI BU WAN 66,118,"Passenger ship, General",21
64c2e4f8031fca34f8634532,574340000,3WNG,AQUAMARINE,102,"Cargo ship, General",17
64c2e5cb031fca34f8635ca0,413334890,BOLS3,YONG LONG 5869,99,"Cargo ship, General",23
64c2e786031fca34f8638c0a,412500465,@@@@@@@,ZHONGGUOYUZHENG45003,49,Law enforcement vessel,8
64c2e7b8031fca34f863913a,412500670,BOZG6,BEIBUWAN9,86,"Cargo ship, General",15
64c2e7db031fca34f863954d,413506190,BOZF2,BEI  YOU  12,64,"HSC, General",16
64c2e9de031fca34f863cf44,413228880,@@@@@@@,XIANGLONG29,98,Not available / no ship,23
64c2ea39031fca34f863da2a,538007861,V7RC6,ENGIADINA,190,"Cargo ship, General",32
64c2ed87031fca34f8643306,412742000,BPPY9,GUANG ZHOU FA ZHAN 3,190,"Cargo ship, General",32
64c2f274031fca34f864b42f,566919000,9V7284,GLORY EXPLORER,117,"Cargo ship, General",20
64c31ad1031fca34f867ddc1,413817683,,FENG LONG 11,53,"Cargo ship, General",9
64c35a0b031fca34f86d7fa5,574003530,3WHR7,GT VICTORY,127,"Tanker, Category X",20
64c3662d031fca34f86eaeb6,636020331,D5YS7,ANTWERP,289,"Cargo ship, General",45
64c36789031fca34f86ed002,574002770,3WTQ9,TAN BINH 59,153,"Cargo ship, General",26
64c36827031fca34f86edf16,574014335,XVWJ3,QUANG TRUNG 68,103,"Cargo ship, General",16
64c36828031fca34f86edf20,574244000,3WGI,M.V THANH THUY,103,"Cargo ship, General",17
64c36b2b031fca34f86f28a6,995741501,,P01,4,,4
64c36c5b031fca34f86f46ae,574569295,1234567,DIEPTHU MUA88:F17,26,"Vessel, Fishing",6
64c36db8031fca34f86f69e8,995741508,,P08,2,,2
64c36e6b031fca34f86f7d46,994121989,,GUIGUAN WIND BUOY 9,10,,10
64c37326031fca34f86ff322,413265870,BONM6,GUANG HAO ZHI XING,128,"Cargo ship, General",20
64c375d9031fca34f87039e7,413800443,,,0,"Vessel, Fishing",0
64c382a5031fca34f8718037,413254380,BOMK5,TAI LIAN HONG,109,"Cargo ship, General",18
64c387ee031fca34f87212cd,456999933,0,GZW22222222,55,"Vessel, Fishing",8
64c3885c031fca34f8721f98,413866666,XIPU,,0,"Vessel, Fishing",0
